CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
40443,Female,Amber Normanby,CARSS PARK,NSW,New South Wales,2221,Australia,Australia,4/13/1938
40649,Male,Kai De Vis,KANGIARA,NSW,New South Wales,2582,Australia,Australia,11/29/1972
40662,Male,Oliver Michie,MOUNT HICKS,TAS,Tasmania,7325,Australia,Australia,12/18/1960
40669,Male,Cody Wheare,MARTINS CREEK,NSW,New South Wales,2420,Australia,Australia,9/22/1968
40741,Male,Leo Bussau,HARLAXTON,QLD,Queensland,4350,Australia,Australia,6/13/1937
41281,Male,Lincoln D'Albertis,FITZGERALDS MOUNT,NSW,New South Wales,2799,Australia,Australia,10/27/1945
41386,Female,Stephanie Grant,SEAL BAY,SA,South Australia,5223,Australia,Australia,6/20/1948
41570,Male,Rory Brough,East Point,NT,Northern Territory,820,Australia,Australia,8/15/1937
41674,Male,Jonathan Hodges,NORTH LAKE GRACE,WA,Western Australia,6353,Australia,Australia,3/4/1938
41707,Male,Joseph Wheeler,YALLAH,NSW,New South Wales,2530,Australia,Australia,4/19/1957
41892,Female,Madeline Eales,DARGAN,NSW,New South Wales,2786,Australia,Australia,1/9/1983
42134,Male,Benjamin Ethel,EAST YUNA,WA,Western Australia,6532,Australia,Australia,9/22/1942
42177,Male,Brock James,ELLEKER,WA,Western Australia,6330,Australia,Australia,7/19/1960
42364,Female,Layla Silas,MARLO MERRICAN,NSW,New South Wales,2446,Australia,Australia,9/27/1952
42408,Male,Noah Hinchcliffe,THE PALMS,QLD,Queensland,4570,Australia,Australia,11/4/1988
42474,Male,Alexander Leane,NUBBA,NSW,New South Wales,2587,Australia,Australia,5/23/2000
42603,Female,Amy Sawyer,CUSHNIE,QLD,Queensland,4608,Australia,Australia,10/9/2000
42840,Female,Savannah Lansell,XANTIPPE,WA,Western Australia,6609,Australia,Australia,5/23/1936
42956,Male,Ben Raff,BARA,NSW,New South Wales,2850,Australia,Australia,5/6/1944
43784,Male,Jeremy Iliffe,SNOWTOWN,SA,South Australia,5520,Australia,Australia,3/19/1951
43798,Female,Rachel Welch,AMAMOOR,QLD,Queensland,4570,Australia,Australia,1/11/1966
43840,Female,Rose Vlamingh,OATLANDS,TAS,Tasmania,7120,Australia,Australia,1/19/1950
44080,Female,Rachel Baldwin,Brighton,VIC,Victoria,3186,Australia,Australia,1/20/1954
44195,Male,Brayden Topp,LOWER MANGROVE,NSW,New South Wales,2250,Australia,Australia,1/9/1984
44207,Female,Stella Sternberg,KESWICK TERMINAL,SA,South Australia,5035,Australia,Australia,3/16/1984
44301,Female,Annabelle Feetham,DUNNROCK,QLD,Queensland,4740,Australia,Australia,10/4/1947
44493,Female,Jorja Colechin,JACKEYS MARSH,TAS,Tasmania,7304,Australia,Australia,4/28/1963
44496,Male,Spencer Beach,MOUNT JOY,SA,South Australia,5670,Australia,Australia,9/28/1949
44728,Female,Abbey Remington,DIGGORA,VIC,Victoria,3561,Australia,Australia,3/14/1953
44906,Male,Tyson Backhouse,MOUNT GAMBIER,SA,South Australia,5291,Australia,Australia,10/6/1994
45169,Female,Victoria Ness,GLENROY,QLD,Queensland,4702,Australia,Australia,4/4/1990
45172,Female,Audrey Crooke,SCOPUS,TAS,Tasmania,7330,Australia,Australia,5/25/1986
45250,Male,Darcy Fryer,SACKVILLE,NSW,New South Wales,2756,Australia,Australia,11/21/1968
45436,Female,Maya McIlveen,MILLFIELD,NSW,New South Wales,2325,Australia,Australia,4/16/1952
45522,Male,Alexander Fenston,TIMBILLICA,NSW,New South Wales,2551,Australia,Australia,4/9/1985
45781,Male,Bailey Coxen,PONTVILLE,TAS,Tasmania,7030,Australia,Australia,2/27/1946
45814,Male,Declan Richard,SPRING HILL,NSW,New South Wales,2800,Australia,Australia,4/5/1968
46155,Female,Alice Phillip,BOWES,WA,Western Australia,6535,Australia,Australia,2/16/1956
46917,Male,Jamie Price,MERU,WA,Western Australia,6530,Australia,Australia,1/3/2000
46996,Male,Jonathan Kempt,MURRAY ISLAND,QLD,Queensland,4875,Australia,Australia,2/20/1987
47382,Female,Brooke Richardson,NORTHGATE,SA,South Australia,5085,Australia,Australia,5/2/1955
47518,Female,Alana Spencer,UNDULLAH,QLD,Queensland,4285,Australia,Australia,5/13/1946
47712,Male,Aidan Dethridge,CREMORNE,NSW,New South Wales,2090,Australia,Australia,8/30/1976
48080,Male,Lincoln Muscio,FERNY CREEK,VIC,Victoria,3786,Australia,Australia,4/10/1940
48247,Male,Joseph Clemes,HAY FLAT,SA,South Australia,5204,Australia,Australia,5/5/1967
48367,Female,Rose Allardyce,INSKIP,QLD,Queensland,4581,Australia,Australia,4/9/1949
48383,Female,Chloe Gillen,KOYUGA SOUTH,VIC,Victoria,3621,Australia,Australia,6/6/1951
48466,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,12/13/1984
48733,Female,Sophia Gunther,BALCOLYN,NSW,New South Wales,2264,Australia,Australia,7/22/1989
48846,Female,Lucy Kellway,BOWELLING,WA,Western Australia,6225,Australia,Australia,11/4/1944
48925,Male,Elijah Albert,WOOLOCUTTY,WA,Western Australia,6369,Australia,Australia,9/15/1939
49400,Male,Mason Ransford,WOOMBYE,QLD,Queensland,4559,Australia,Australia,3/15/1967
49501,Female,Amelie Edmondson,BUNGABBEE,NSW,New South Wales,2480,Australia,Australia,7/16/1982
49606,Female,Claire Kerr,GREYMARE,QLD,Queensland,4370,Australia,Australia,4/10/1950
49748,Male,Tyson Flowers,PARUNA,SA,South Australia,5311,Australia,Australia,2/14/1980
49776,Female,Jessica Warburton,ROCKLEY MOUNT,NSW,New South Wales,2795,Australia,Australia,7/31/1944
49950,Female,Tayla Canterbury,EAST LAUNCESTON,TAS,Tasmania,7250,Australia,Australia,10/18/1998
50075,Male,Jayden Lloyd,MOUNT MURCHISON,QLD,Queensland,4715,Australia,Australia,11/7/1961
50122,Female,Brianna O'Neil,SURBITON,QLD,Queensland,4724,Australia,Australia,9/30/1979
50681,Male,Benjamin Makin,MOUNT DRUITT VILLAGE,NSW,New South Wales,2770,Australia,Australia,11/18/1936
50705,Female,Scarlett Reeve,YEAGARUP,WA,Western Australia,6260,Australia,Australia,8/23/1948
50719,Female,Angelina Wunderlich,POINT GREY,WA,Western Australia,6208,Australia,Australia,3/27/1995
50741,Male,Tyson Hurley,FRANKFORD,TAS,Tasmania,7275,Australia,Australia,1/23/1942
51172,Female,Gabriella Tozer,ELINGAMITE,VIC,Victoria,3266,Australia,Australia,12/4/1957
51201,Female,Samantha Jacoby,BIRMINGHAM GARDENS,NSW,New South Wales,2287,Australia,Australia,3/4/1939
51228,Male,Marcus Christian,GIRU,QLD,Queensland,4809,Australia,Australia,1/31/1978
51314,Female,Bianca Stobie,DUVERNEY,VIC,Victoria,3323,Australia,Australia,6/23/1954
51429,Male,Thomas Kavel,WONBOYN LAKE,NSW,New South Wales,2551,Australia,Australia,1/5/1979
51648,Female,Jasmine Sellar,KYBUNGA,SA,South Australia,5453,Australia,Australia,6/11/1989
51649,Male,Toby Batchelor,YANDINA,QLD,Queensland,4561,Australia,Australia,2/26/1958
51718,Female,Phoebe Voss,HACKNEY,SA,South Australia,5069,Australia,Australia,7/25/1938
52435,Male,Charles Kenneally,YADBORO,NSW,New South Wales,2539,Australia,Australia,2/29/1956
52536,Male,Jamie Kavanagh,PINEWOOD,VIC,Victoria,3149,Australia,Australia,2/16/1987
52694,Female,Grace Bidwill,Sheffield,TAS,Tasmania,7306,Australia,Australia,5/21/1972
53168,Male,Dylan Monds,JOYNER,QLD,Queensland,4500,Australia,Australia,4/5/1959
53260,Female,Keira Rowallan,MOUNT FRANKLIN,VIC,Victoria,3461,Australia,Australia,5/9/1936
53318,Female,Grace Osburn,TOWNSON,QLD,Queensland,4341,Australia,Australia,12/3/1954
53891,Male,Dominic Baylee,BINDA,NSW,New South Wales,2583,Australia,Australia,2/10/1944
53920,Female,Jade Higgins,BUCKENBOWRA,NSW,New South Wales,2536,Australia,Australia,3/27/1986
54089,Male,Jake Toft,THE GLEN,NSW,New South Wales,2476,Australia,Australia,9/11/1936
54161,Male,Leo Voss,WOODY POINT,QLD,Queensland,4019,Australia,Australia,6/24/1992
54535,Male,Joshua Nugan,CANNINDAH,QLD,Queensland,4630,Australia,Australia,11/8/1957
54560,Female,Eden Bickford,ABINGDON DOWNS,QLD,Queensland,4871,Australia,Australia,5/30/1962
54582,Female,Leah Fairbridge,LIMONITE,VIC,Victoria,3871,Australia,Australia,9/15/1978
54627,Male,John Randall,TROWUTTA,TAS,Tasmania,7330,Australia,Australia,5/25/1968
54704,Female,Alice Bartlett,TRAVANCORE,VIC,Victoria,3032,Australia,Australia,10/22/1951
54752,Female,Natasha Morrison,SOUTH BUNBURY,WA,Western Australia,6230,Australia,Australia,12/16/1965
54794,Female,Georgia Barclay-Harvey,GARIE,NSW,New South Wales,2232,Australia,Australia,8/9/1965
54987,Male,Isaac Sturt,MARMION,WA,Western Australia,6020,Australia,Australia,5/24/1939
55039,Male,James Connal,MOUNT MORIAC,VIC,Victoria,3240,Australia,Australia,10/7/1960
55066,Male,Samuel Atherton,DOLLYS FLAT,NSW,New South Wales,2429,Australia,Australia,2/14/1942
55084,Male,Angus Ten,PARAP,NT,Northern Territory,820,Australia,Australia,12/3/1963
55411,Female,Lilian Stainforth,PHOENIX PARK,NSW,New South Wales,2321,Australia,Australia,2/5/1982
55464,Female,Holly Mansour,PADDYS RIVER,NSW,New South Wales,2653,Australia,Australia,11/16/1981
55715,Female,Eve Jephcott,HERDSMAN,WA,Western Australia,6017,Australia,Australia,3/23/1986
55914,Male,Lachlan Webb,SOUTH FREMANTLE,WA,Western Australia,6162,Australia,Australia,7/31/1992
56161,Male,Aidan Burnett,UPPER CASTRA,TAS,Tasmania,7315,Australia,Australia,5/2/1994
56480,Female,Zoe Tyrrell,KYBUNGA,SA,South Australia,5453,Australia,Australia,3/25/1975
56562,Female,Lucy Mansour,ALBERT PARK,VIC,Victoria,3206,Australia,Australia,11/5/1949
56791,Male,Charlie Kenyon,DUNLUCE,VIC,Victoria,3472,Australia,Australia,8/26/1994
56834,Female,Abigail McElhone,PIKES CREEK,QLD,Queensland,4380,Australia,Australia,1/13/1964
56951,Female,Kate Bardsley,HURSTBRIDGE,VIC,Victoria,3099,Australia,Australia,10/20/1985
56999,Female,Amelia Fargher,CORNDALE,NSW,New South Wales,2480,Australia,Australia,2/26/1984
57093,Male,Hayden Laidley,SPRING MOUNTAIN,NSW,New South Wales,2360,Australia,Australia,2/9/1954
57246,Male,Toby Dillon,CITY WEST CAMPUS,SA,South Australia,5000,Australia,Australia,3/10/1987
57294,Female,Makayla Bold,TRARALGON EAST,VIC,Victoria,3844,Australia,Australia,5/15/1980
57307,Female,Eva Hickson,RAINBOW,VIC,Victoria,3424,Australia,Australia,11/14/1980
57374,Male,Jack Coote,COLONGRA,NSW,New South Wales,2262,Australia,Australia,1/19/1938
57491,Male,Ryan Custance,MILLBANK,QLD,Queensland,4670,Australia,Australia,9/16/1985
57662,Male,Archer Tozer,COALSTOUN LAKES,QLD,Queensland,4621,Australia,Australia,6/10/1982
57681,Male,Caleb Louat,ROCKWELL,WA,Western Australia,6532,Australia,Australia,5/5/1958
57820,Male,Edward Howarde,DARGO,VIC,Victoria,3862,Australia,Australia,5/5/1951
57938,Male,Alexander Courtice,LIPAROO,VIC,Victoria,3549,Australia,Australia,10/9/1979
58066,Male,Andrew Forde,ASHMONT,NSW,New South Wales,2650,Australia,Australia,10/23/1942
58105,Female,Mariam Bright,CAMBRAI,SA,South Australia,5353,Australia,Australia,4/12/1980
58212,Female,Amy Goffage,OAKFORD,WA,Western Australia,6121,Australia,Australia,1/4/1965
58710,Male,Jordan Foveaux,GOSNELLS,WA,Western Australia,6110,Australia,Australia,11/21/1949
58919,Female,Kaitlyn Fenton,FLOREAT FORUM,WA,Western Australia,6014,Australia,Australia,9/13/1960
59159,Female,Maya Pasley,CAPE HILLSBOROUGH,QLD,Queensland,4740,Australia,Australia,7/29/1947
59304,Male,Patrick Collie,CARLINGFORD,NSW,New South Wales,2118,Australia,Australia,10/1/1953
59422,Female,Amber Sykes,HILLGROVE,NSW,New South Wales,2350,Australia,Australia,2/13/1990
59529,Female,Alice Blumenthal,FOREST GLEN,NSW,New South Wales,2157,Australia,Australia,5/28/1992
59842,Male,Lucas McClure,BLETCHINGTON,NSW,New South Wales,2800,Australia,Australia,1/19/1939
59961,Male,Harry Hambly,GALORE,NSW,New South Wales,2652,Australia,Australia,2/3/1948
60009,Female,Natasha Gall,TOWNSVILLE CITY,QLD,Queensland,4810,Australia,Australia,10/12/1989
60088,Female,Evie Brownbill,PAGES FLAT,SA,South Australia,5172,Australia,Australia,6/2/1982
60150,Female,Jasmine Mackay,NORTHLAND CENTRE,VIC,Victoria,3072,Australia,Australia,2/14/1964
60407,Male,Alexander Earp,POZIERES,QLD,Queensland,4352,Australia,Australia,9/4/1944
60411,Female,Eliza Solly,HIGHBURY,WA,Western Australia,6313,Australia,Australia,10/15/1938
60454,Male,Toby Normanby,LOWER LEWIS PONDS,NSW,New South Wales,2800,Australia,Australia,5/5/1953
60475,Male,Joel Sharwood,CUDLEE CREEK,SA,South Australia,5232,Australia,Australia,5/27/1948
60722,Male,Logan Dowie,KOOROOMOOL,QLD,Queensland,4854,Australia,Australia,6/8/1985
60892,Male,Seth Soubeiran,MOOLORT,VIC,Victoria,3465,Australia,Australia,1/24/1964
60995,Male,Matthew Caron,TUENA,NSW,New South Wales,2583,Australia,Australia,9/17/1955
61546,Female,Alexis Heagney,COASTERS RETREAT,NSW,New South Wales,2108,Australia,Australia,9/14/1953
61718,Female,Chloe Schlapp,ALLIGATOR CREEK,QLD,Queensland,4816,Australia,Australia,6/1/1956
61773,Female,Gabrielle Kossak,CAROONA,NSW,New South Wales,2343,Australia,Australia,4/22/2001
61776,Male,Mitchell Cockle,TALLOWWOOD RIDGE,NSW,New South Wales,2453,Australia,Australia,7/6/1954
61825,Male,Kai Culley,ERSKINEVILLE,NSW,New South Wales,2043,Australia,Australia,10/9/1995
61881,Female,Rose Budd,ALBERTON,VIC,Victoria,3971,Australia,Australia,5/11/1994
61947,Female,Amber Tolmie,NORVAL,VIC,Victoria,3377,Australia,Australia,12/15/1996
62017,Female,Grace Humphries,HASTINGS,WA,Western Australia,6308,Australia,Australia,9/21/1954
62035,Male,John Duesbury,TIARO,QLD,Queensland,4650,Australia,Australia,3/18/1952
62038,Male,Henry Birdwood,HINDMARSH,SA,South Australia,5007,Australia,Australia,6/5/1997
62076,Male,Brock Edden,ORIELTON,TAS,Tasmania,7172,Australia,Australia,12/3/1945
62125,Female,Ava Lowes,IVERAGH,QLD,Queensland,4680,Australia,Australia,4/10/1978
62133,Male,Jonathan Fargher,GWABEGAR,NSW,New South Wales,2356,Australia,Australia,4/27/1996
62163,Female,Amelia O'Neil,POINT LEO,VIC,Victoria,3916,Australia,Australia,9/22/1961
62416,Female,Isabelle Whitworth,EIMEO,QLD,Queensland,4740,Australia,Australia,2/23/1943
62473,Female,Mary Baskerville,PORT GERMEIN,SA,South Australia,5495,Australia,Australia,9/3/1966
62537,Female,Lauren Nichols,WOOLOOMAN,QLD,Queensland,4310,Australia,Australia,5/3/1937
62590,Male,Aiden Thirkell,ROMAINE,TAS,Tasmania,7320,Australia,Australia,11/16/1972
63342,Male,Joel Spowers,KWEDA,WA,Western Australia,6306,Australia,Australia,10/6/1971
63597,Male,Darcy Penington,RIVERHILLS,QLD,Queensland,4074,Australia,Australia,4/19/1939
63681,Male,Justin Grahamslaw,POSSUM BRUSH,NSW,New South Wales,2430,Australia,Australia,4/27/1936
63807,Male,Ashton Bower,ALLAMBIE HEIGHTS,NSW,New South Wales,2100,Australia,Australia,12/2/1948
63957,Female,Dakota Nixon-Smith,FORTHSIDE,TAS,Tasmania,7310,Australia,Australia,1/13/1991
64017,Female,Ruby Sternberg,BRIGHTVIEW,QLD,Queensland,4311,Australia,Australia,10/5/1964
64037,Male,Andrew Wilkie,WONGARBON,NSW,New South Wales,2831,Australia,Australia,9/13/1936
64104,Female,Brooke Cascarret,COOTRA,SA,South Australia,5650,Australia,Australia,6/26/1938
64210,Male,Lucas De Garis,Sheffield,TAS,Tasmania,7306,Australia,Australia,4/5/1992
64491,Male,Oliver McCloughry,MELBA,ACT,Australian Capital Territory,2615,Australia,Australia,9/15/1997
64511,Female,Alice Gouger,ARGOON,QLD,Queensland,4702,Australia,Australia,1/5/1963
64764,Male,Jacob Pelsaert,LESLEY,WA,Western Australia,6111,Australia,Australia,3/3/1986
64842,Male,Levi Strele,MOUNT OUSLEY,NSW,New South Wales,2519,Australia,Australia,9/5/1971
64989,Female,Alice Moynihan,COMMISSIONERS CREEK,NSW,New South Wales,2484,Australia,Australia,3/4/1994
65112,Female,Ebony Fairley,POINT TURTON,SA,South Australia,5575,Australia,Australia,9/3/1951
65163,Female,Abigail Considen,Beaufort,VIC,Victoria,3373,Australia,Australia,1/19/1954
65180,Female,Maya Colvin,NORTHLAKES,NT,Northern Territory,812,Australia,Australia,1/28/1979
65210,Female,Caitlin Spooner,DOWLINGVILLE,SA,South Australia,5555,Australia,Australia,11/8/1948
65269,Female,Scarlett Roach,BARWIDGEE,VIC,Victoria,3737,Australia,Australia,1/24/1941
65283,Female,Jessica Latham,BUNGUNDARRA,QLD,Queensland,4703,Australia,Australia,4/5/1943
65372,Male,Logan Iredale,LONG FLAT,QLD,Queensland,4570,Australia,Australia,6/11/1986
65507,Female,Grace Deane,DARLING HEIGHTS,QLD,Queensland,4350,Australia,Australia,5/7/1979
65544,Male,Dylan Smerd,LAKE MUIR,WA,Western Australia,6258,Australia,Australia,11/14/1957
65856,Male,Harrison Cantamessa,ARNOLD WEST,VIC,Victoria,3551,Australia,Australia,10/28/1955
66352,Female,Bethany Hose,NULSEN,WA,Western Australia,6450,Australia,Australia,3/10/1959
66610,Female,Charli Frost,FERNSHAW,VIC,Victoria,3778,Australia,Australia,2/9/1982
66677,Female,Abby O'Mahony,TINGHA,NSW,New South Wales,2369,Australia,Australia,1/16/1978
67066,Male,Alexander Newling,MOUNT RICHON,WA,Western Australia,6112,Australia,Australia,9/9/1950
67157,Male,Levi Knox,KIAMA DOWNS,NSW,New South Wales,2533,Australia,Australia,4/4/1937
67217,Male,Aiden De Burgh,JUBILEE HEIGHTS,QLD,Queensland,4860,Australia,Australia,3/4/1983
67369,Female,Rachel Gairdner,ZADOWS LANDING,SA,South Australia,5254,Australia,Australia,1/26/1997
67380,Female,Alexis Melville,HORSNELL GULLY,SA,South Australia,5141,Australia,Australia,3/13/1958
67398,Male,Harrison Trigg,MONASH,ACT,Australian Capital Territory,2904,Australia,Australia,2/4/1998
67455,Male,Logan Armytage,GREEN HILLS,NSW,New South Wales,2730,Australia,Australia,9/15/1993
67481,Male,Beau Fitzgerald,RED BANKS,SA,South Australia,5502,Australia,Australia,1/17/1954
67744,Male,Elijah Newbery,PUNCHBOWL,TAS,Tasmania,7249,Australia,Australia,7/3/1944
68000,Male,Aaron Sasse,CANNING CREEK,QLD,Queensland,4357,Australia,Australia,1/22/1973
68082,Female,Sienna Prentice,CROYDON PARK,NSW,New South Wales,2133,Australia,Australia,4/30/1975
68537,Male,Toby Vickery,MARMOR,QLD,Queensland,4702,Australia,Australia,10/30/1977
68745,Female,Mia Bowser,SASSAFRAS,VIC,Victoria,3787,Australia,Australia,10/3/1942
68882,Male,Tyson Spears,YIMBUN,QLD,Queensland,4313,Australia,Australia,12/4/1994
69066,Female,Kaitlyn Siede,FARINA,SA,South Australia,5733,Australia,Australia,11/26/1989
69280,Female,Mikayla Edments,MARCOLLAT,SA,South Australia,5271,Australia,Australia,10/2/1945
69557,Male,Will Pryor,MAXWELTON,QLD,Queensland,4822,Australia,Australia,2/13/1974
69645,Female,Ava Shout,MOUNT CLEAR,VIC,Victoria,3350,Australia,Australia,11/28/1995
69707,Female,Zoe Burnett,UMINA BEACH,NSW,New South Wales,2257,Australia,Australia,8/9/1935
69754,Female,Lucy Stone-Wigg,MOUNTAIN CREEK,NSW,New South Wales,2644,Australia,Australia,4/17/1962
69812,Female,Alexandra Murphy,MARENGO,VIC,Victoria,3233,Australia,Australia,4/19/1983
69954,Female,Keira Bourchier,Riverside,NSW,New South Wales,2444,Australia,Australia,12/2/1957
69959,Male,Marcus Kingsmill,MOLESWORTH,VIC,Victoria,3718,Australia,Australia,2/15/1977
70130,Female,Alana Cordeaux,BALLIDU,WA,Western Australia,6606,Australia,Australia,7/7/1969
70453,Female,Isabella Ashby,BELLATA,NSW,New South Wales,2397,Australia,Australia,11/25/1970
70544,Male,Luca Symons,Woodford,NSW,New South Wales,2463,Australia,Australia,5/9/1984
70584,Male,Jesse Forbes,Dalton,NSW,New South Wales,2581,Australia,Australia,9/6/1998
70598,Female,Gemma Swanson,ALISON,NSW,New South Wales,2259,Australia,Australia,12/27/1968
70912,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,11/15/1977
71218,Male,Declan Chaffey,Montrose,QLD,Queensland,4370,Australia,Australia,10/26/1947
71220,Male,Finn Lysaght,BOORAN ROAD PO,VIC,Victoria,3163,Australia,Australia,2/11/1999
71282,Female,Claudia Winter-Irving,GIN GIN,QLD,Queensland,4671,Australia,Australia,6/4/1947
71333,Male,James De Mestre,HMAS WATSON,NSW,New South Wales,2030,Australia,Australia,12/27/1979
71343,Male,Liam Espie,PINK LILY,QLD,Queensland,4702,Australia,Australia,6/7/1980
71511,Male,Ben Flick,BAKERS CREEK,NSW,New South Wales,2422,Australia,Australia,8/13/1998
71625,Male,Liam Gellert,MYRTLE CREEK,VIC,Victoria,3444,Australia,Australia,11/4/1972
71941,Female,Erin Baylebridge,GREENETHORPE,NSW,New South Wales,2809,Australia,Australia,11/17/1960
72003,Female,Isabella Buntine,KILBIRNIE,QLD,Queensland,4354,Australia,Australia,7/17/1970
72194,Female,Imogen Grills,WRATTENS FOREST,QLD,Queensland,4601,Australia,Australia,6/1/1981
72571,Female,Claudia Callister,YOUNGHUSBAND,SA,South Australia,5238,Australia,Australia,12/18/1966
72645,Female,Abigail Chin Kaw,BAIRD BAY,SA,South Australia,5671,Australia,Australia,9/9/1937
72719,Female,Angelina Chinn,COCONUT GROVE,NT,Northern Territory,810,Australia,Australia,4/28/1951
72812,Female,Mary Reginald,BUSSELTON,WA,Western Australia,6280,Australia,Australia,5/23/1966
72826,Male,Hunter Edinburgh,COFFEE CAMP,NSW,New South Wales,2480,Australia,Australia,4/9/1995
72959,Male,Samuel Bryce,FLAMINGO BEACH,VIC,Victoria,3851,Australia,Australia,5/14/1974
